time.decay.1	time.decay.2	time.decay.3	time.decay.4	time.decay.5	time.decay.6	
1.022797354078423240e+02 9.712518395377665570e+01 1.136202962073519984e+02 9.245809385243011036e+01 9.759675216178217738e+01 1.203115436600795363e+02
9.609144613236725263e+01 1.075580350064288666e+02 9.860474260567130500e+01 9.147447354790431007e+01 1.033151668104382424e+02 1.150098432895088649e+02
1.038165628251430093e+02 7.990250908028551180e+01 9.538691705293133793e+01 8.966085361239353801e+01 1.050454150494558689e+02 9.512529452757192416e+01
8.952454340697268265e+01 1.214215340522647324e+02 9.665871638901619178e+01 9.167289938589745191e+01 9.065261345546954885e+01 1.053456973759114845e+02
9.814133963028265839e+01 9.308612823861787433e+01 9.444698938455680093e+01 1.021589469925659728e+02 1.007617531531044222e+02 9.772668214034432310e+01
8.978214742145033256e+01 1.010086566043109428e+02 1.035640485397164525e+02 1.038519714685960906e+02 1.004454374156993595e+02 9.185711309984128548e+01
9.503189200231251732e+01 1.086578309785123224e+02 1.199040984302635451e+02 1.096195781128205056e+02 9.646714325033227055e+01 9.664255780365864723e+01
1.091900516074373400e+02 1.083338638771126341e+02 1.217500428845160627e+02 1.002026511080086379e+02 9.591170115044336342e+01 1.139456287658814801e+02
1.005944858577989578e+02 9.640679890145591457e+01 1.242159024412345047e+02 9.200929708608026658e+01 8.904195524669705719e+01 1.193057848894363104e+02
1.051716885741885079e+02 1.004863442556469693e+02 1.134206665023508833e+02 1.106195311710184370e+02 1.010119992986642359e+02 1.105465108011947279e+02
9.269372903014462395e+01 9.516814955886582084e+01 8.866753156967689620e+01 9.746216711238930941e+01 1.088129582082770952e+02 9.317514383335517891e+01
9.166598210608840702e+01 9.777971194596474902e+01 9.578413503454547140e+01 1.071694621150611511e+02 1.089755413196164966e+02 1.085240195763506961e+02
9.664914602953246003e+01 9.726938491361131867e+01 8.732096586966824248e+01 1.089310963986606140e+02 8.894837328181074554e+01 1.305655031862333431e+02
1.016551001845855069e+02 9.605643873684259404e+01 9.163027814504378910e+01 9.524199824555371663e+01 9.862860012560068412e+01 1.270670387491932587e+02
8.826980318991815011e+01 9.644703675230476847e+01 1.104639132537238879e+02 1.161767421266301312e+02 1.034400078978965638e+02 8.831932721276139375e+01
1.096490530266004271e+02 1.033609777271081072e+02 9.265390430644769992e+01 1.048838870351963521e+02 1.083782523152962227e+02 9.121066787479178117e+01
9.959347572213349054e+01 9.933380972916165774e+01 9.961860044214149923e+01 1.117870808549695596e+02 1.041125915434575262e+02 9.789858426528189739e+01
8.592650289643508188e+01 1.090117767282493730e+02 9.759247775790851165e+01 1.110198299023658990e+02 1.053761315160405161e+02 1.104514323589871196e+02
1.105081214606972537e+02 1.080587248109914071e+02 1.044446644203119661e+02 1.150476008528032565e+02 9.744594245664862342e+01 1.090168046975781380e+02
9.161008002378063964e+01 9.479635960840604980e+01 1.002973381111580125e+02 1.061099352411762311e+02 1.014566932597647053e+02 8.842296743851343876e+01
1.069298687427598367e+02 1.000390987256467241e+02 1.016738844688218251e+02 9.632023967425197952e+01 9.904354310871312350e+01 1.077408666552631615e+02
1.012823512389384035e+02 1.104581110436999580e+02 9.424375340063714646e+01 9.620655506949665892e+01 1.002341100958601885e+02 8.712836081121668030e+01
1.100241863899844077e+02 1.097277569586486692e+02 1.092157509523820949e+02 1.224585890322353521e+02 9.551645463355380627e+01 1.020181104997698043e+02
1.137407410221592272e+02 9.820845152036535808e+01 1.042413226689197359e+02 1.145794342675090860e+02 9.069539707527300720e+01 1.067074824711501151e+02
9.945216511099184231e+01 1.040903067605035233e+02 1.114296320188721410e+02 1.116658355568316665e+02 9.770457632490507649e+01 9.142892215730040562e+01
8.581608948002785553e+01 9.978207411296635598e+01 1.055240046266815170e+02 1.170462522401992231e+02 9.550544455631377616e+01 9.354726075046218625e+01
8.265633061403208615e+01 1.045973819444499071e+02 9.128304033227533409e+01 1.159875122245496044e+02 1.029583607325547518e+02 9.282649233849332404e+01
9.848555860361175007e+01 8.222777750321068879e+01 8.701053730653106300e+01 8.224049884853853598e+01 9.206886586408938911e+01 1.024943133945663618e+02
1.080392092222990357e+02 9.375056950077485851e+01 1.009742718555825718e+02 8.911815627558777919e+01 9.421481909798833954e+01 1.056584066739430625e+02
9.656157251505074157e+01 1.036781663200990096e+02 9.140255158674654012e+01 8.284636413660160770e+01 1.098528879076062026e+02 9.944074952645704002e+01
9.078949504490228151e+01 9.836068532210789783e+01 9.701541106503485423e+01 1.312191446710941136e+02 8.858714265348942263e+01 1.000380667491063775e+02
8.043886728794845453e+01 8.969734858065392302e+01 1.003586966357188288e+02 1.304413208070190535e+02 1.053451657714315814e+02 9.703911475060129987e+01
1.046587277963480602e+02 1.143680578753011332e+02 9.824525085004891878e+01 8.046388884418986720e+01 9.152143984569897839e+01 9.920976161397767612e+01
1.010906171232529687e+02 1.008287268577287819e+02 1.017805233123210797e+02 8.411618534034772665e+01 9.867931718923354367e+01 9.637546351948847700e+01
9.984953373530069598e+01 9.253710352138993755e+01 1.047545059932657239e+02 8.204323603003314247e+01 1.018361853118183689e+02 9.133673548312570745e+01
9.738308955083655860e+01 1.197036906606700200e+02 1.016837430614467763e+02 1.012895702282087740e+02 9.619900678553756279e+01 1.092139455158189207e+02
8.855939871977483335e+01 9.694815805103090156e+01 1.018851112417683424e+02 9.070990028665779903e+01 9.756991632013074423e+01 1.070998670584347110e+02
9.314388831444267680e+01 1.013997976659130416e+02 9.097190884494737873e+01 1.199319473545127579e+02 9.660568969789692062e+01 1.034936267073164231e+02
9.707135822850787576e+01 9.960698965124321091e+01 9.371489515527679259e+01 1.129724307168502691e+02 9.558682341159274642e+01 1.184111437326339313e+02
9.324088682993172483e+01 1.069556080870906385e+02 8.722939721620844011e+01 9.803883522518387394e+01 8.005504274705828038e+01 1.146852816688342216e+02
1.062982739376041081e+02 9.636584972761198742e+01 8.561102793320925741e+01 1.114623396551689609e+02 1.044804525739239693e+02 1.175923291173346428e+02
1.064599442249536594e+02 9.163000594071912985e+01 1.147869327867938125e+02 1.080031857013387793e+02 1.081593174551075691e+02 1.095071003578973006e+02
1.059234876684787992e+02 1.034722847185468311e+02 1.128928097377590944e+02 1.092961586429675265e+02 1.006988635799127962e+02 9.055207552960573025e+01
1.056660512753873178e+02 9.443497548563340160e+01 9.039301677913475430e+01 1.008290348280377202e+02 9.995720574652487755e+01 1.059942196347788439e+02
1.109723712035891623e+02 1.028515306447814055e+02 8.770522647620980194e+01 1.025817355342323083e+02 9.910583919246100493e+01 1.086981112496038406e+02
1.072011471037704951e+02 1.201949698454376119e+02 1.045910988462529474e+02 9.926327869343104737e+01 1.003230412752592713e+02 1.020884913263969906e+02
8.677013062556454770e+01 1.272194619453536149e+02 9.647123831037517050e+01 9.537788581117104059e+01 8.975351771049095362e+01 9.711746906204248830e+01
8.079840376931592516e+01 1.152163993823709092e+02 9.671002002968791089e+01 9.254125102926150248e+01 9.222544329249878103e+01 9.864973404744625896e+01
1.151989396194500017e+02 8.394989680659378450e+01 8.860822857651160689e+01 1.124553537430254408e+02 9.905169999595514696e+01 1.193336988201020432e+02
8.345099662711109545e+01 9.690723226919446631e+01 1.095726592881214003e+02 9.238849725490400999e+01 9.604092414737402805e+01 9.106750312706338946e+01
1.017196425504767916e+02 8.862942065113443846e+01 1.106321148311113092e+02 8.583454627019474970e+01 9.437336648066361988e+01 7.769842030536018740e+01
9.741385060914267058e+01 1.053915909960833517e+02 9.760377920027684695e+01 1.065853681096645289e+02 8.991060833616991488e+01 1.288287905864261234e+02
9.674016930950520532e+01 1.024705739325238056e+02 1.077281378991621921e+02 9.578456396414883045e+01 9.387978739103785131e+01 1.171402606897912477e+02
1.016378109020493525e+02 9.134541636157412370e+01 1.007570232330910756e+02 1.047905752845278045e+02 1.025121862486841025e+02 1.204460518471826589e+02
1.110632972423019424e+02 9.385397244973084696e+01 1.016726045177092033e+02 8.334416918761536408e+01 1.220617109031648226e+02 1.062496252632672764e+02
1.051385107821221112e+02 9.425553186330301969e+01 1.094252331650006340e+02 8.729150155677822909e+01 1.172962747185048613e+02 1.094251138371769798e+02
1.028560318731070282e+02 9.511761875792146270e+01 9.152924605424750837e+01 9.531334186973586498e+01 1.066441415373553809e+02 9.604457849907478817e+01
8.233760341356187951e+01 8.205538591479944444e+01 9.977308568182783688e+01 9.401077231936767475e+01 9.723755069944803608e+01 1.015475110273897315e+02
1.094222994027715146e+02 8.294958577597117255e+01 1.010913422419457959e+02 1.032068276503462130e+02 9.936973852957298448e+01 9.980224868212171430e+01
1.099136537308654766e+02 1.108650189667092150e+02 1.057916232124465665e+02 1.008368113039263108e+02 9.556894945557912990e+01 1.218069300515730049e+02
1.073908184584549446e+02 1.010450088516113851e+02 1.049180606254144408e+02 1.068845329169919722e+02 9.604261480499630466e+01 1.258275214183232862e+02
9.552523473139913790e+01 1.004440321896669275e+02 8.428500885235126816e+01 9.404331424539714135e+01 1.038773691668089043e+02 1.044077672976008273e+02
9.516653214963034202e+01 8.255929254459610434e+01 1.047230763757249719e+02 1.023046214751624774e+02 8.753860687732506562e+01 1.081959155180887251e+02
9.655635960870677081e+01 1.066075366878780812e+02 1.075111721716483260e+02 1.033306171268703935e+02 1.054274513309599541e+02 1.051970600424770055e+02
1.056411824412561913e+02 9.316020168503283116e+01 1.024723071957942722e+02 9.769471096897339635e+01 9.327866635046373744e+01 9.257791410239509844e+01
1.141657735533760274e+02 9.223532098376421118e+01 1.114490480100036649e+02 8.995895956958159445e+01 8.296015891071766646e+01 9.819350033593980243e+01
1.135367552943192635e+02 1.019731633271550209e+02 1.102038432917041462e+02 1.036451831712519862e+02 8.562818625522079685e+01 9.160756525342573298e+01
1.051767258178773261e+02 8.449772951519577191e+01 1.059625004686274963e+02 1.017285422880135712e+02 1.043022786513146514e+02 1.042490193697919381e+02
9.150164442145833732e+01 1.075416736797991888e+02 8.356190646021269686e+01 1.006132304921419944e+02 9.591468223026211604e+01 1.040400957707473992e+02
9.680911786755099513e+01 1.028063583752852423e+02 9.126728163488292012e+01 9.745627703116005591e+01 8.796741747084813312e+01 9.411788494789017534e+01
8.536904199307126362e+01 8.635007929531479931e+01 9.409152848059159169e+01 1.014554547963779498e+02 9.553023826947688235e+01 9.808634846775368032e+01
8.688121951017882338e+01 1.091087646741520842e+02 9.484562943955879177e+01 9.440281228803945623e+01 9.161302729627803387e+01 1.125484369424379736e+02
9.369721420108446353e+01 9.676545095002526864e+01 8.806913362072239693e+01 9.382123191061866407e+01 1.185155309322444026e+02 1.153205799669953109e+02
8.939562785976146131e+01 8.673862173210817161e+01 9.812869013453541811e+01 9.931529370348297903e+01 1.000643573420896502e+02 1.091787555418534907e+02
1.122553693917068074e+02 1.032815990280878964e+02 8.646600242112528178e+01 8.942970801370736922e+01 9.855464580773343641e+01 9.313230088442361421e+01
1.087284516441667250e+02 1.022815571462869286e+02 8.817701728848085452e+01 1.017265435275850933e+02 9.625829203118553323e+01 9.331090331793930659e+01
9.820998927405860002e+01 1.040635899023125148e+02 9.165375482557418252e+01 1.014268288918369478e+02 9.704093566744712973e+01 1.005445531590720094e+02
1.036391663329305572e+02 1.057452672181681805e+02 9.169758983387265516e+01 8.901780270314355903e+01 1.231874846199464884e+02 8.631832380733568755e+01
1.038678343012811069e+02 9.926364512861027833e+01 1.016091973952116092e+02 1.155722411937786660e+02 1.264155022364703882e+02 1.087718134985866669e+02
8.952801921596898183e+01 9.574822808818765907e+01 1.118557749614063113e+02 1.130639556938597252e+02 1.236626370635615046e+02 8.374758445104126281e+01
9.737352556508172086e+01 9.891489832959221928e+01 1.048694427078597471e+02 1.129183471616099723e+02 1.164501179050503339e+02 1.088962289118073983e+02
9.497247208258839635e+01 1.138045850334160605e+02 1.048839879050104003e+02 9.867216538798825809e+01 1.164818582382760752e+02 1.036355494389802487e+02
8.803409991541737156e+01 1.157844577417009475e+02 9.046340437748068553e+01 9.816097201056908261e+01 1.123873375749765557e+02 9.995005584666097320e+01
8.834697170110844411e+01 1.149883796780172815e+02 9.655456368373148734e+01 1.016135302966928293e+02 8.674907961196031181e+01 1.005261241298586725e+02
9.251178659709358953e+01 1.155530941340902871e+02 9.980489751355642625e+01 1.025141777695787084e+02 1.050977842525753374e+02 9.949211362057260999e+01
1.023046816071833121e+02 1.128159486334315602e+02 8.765407024601191210e+01 1.062582656078659795e+02 9.102340179071539694e+01 8.863036839231401132e+01
1.078143601506097582e+02 9.132091347484785615e+01 8.897432605902635316e+01 9.923290224202514764e+01 1.084736727299945187e+02 1.140849765393311657e+02
9.344208476665217233e+01 9.205654595356729430e+01 8.939861621549127335e+01 9.944463771887629377e+01 9.810176346920870571e+01 1.115453837070321157e+02
1.010766066537138954e+02 7.949360765218652602e+01 9.102276003102998914e+01 1.025173897059593173e+02 9.696035792889671256e+01 8.868444281547202479e+01
9.853287434673936218e+01 1.104910952750895490e+02 9.472084943941544566e+01 9.417634604858700698e+01 1.024549440513485479e+02 1.123126995405892785e+02
9.343733495535008160e+01 1.164736166485282638e+02 1.006080407075892111e+02 1.022314213222413315e+02 9.165784094931814252e+01 9.123982162280144337e+01
9.799299910822215054e+01 9.268317587317095274e+01 9.269233556798170071e+01 9.902329404383175415e+01 1.100618047763804128e+02 8.753712423141973886e+01
1.039627982562221717e+02 1.037235395005020848e+02 1.014227860310849678e+02 9.205466743757338577e+01 1.060441880910316854e+02 9.289813238951094831e+01
1.156990017607240020e+02 1.203595793708005317e+02 1.082685405571431829e+02 9.874002925504390760e+01 1.023009128868234114e+02 1.170661418463000985e+02
8.920424348218827504e+01 1.179785565352632517e+02 1.169359297348000553e+02 9.188154136512784476e+01 1.048082668094477725e+02 1.068477062626136274e+02
1.066038535038588009e+02 1.172198113166825237e+02 9.868060763476262309e+01 1.074610775765413706e+02 9.326021602762210705e+01 1.076256634500289806e+02
8.849794282078931928e+01 1.172464800750905454e+02 7.237018360327216726e+01 9.344679349668247426e+01 9.270261307805674278e+01 9.230843279770829213e+01
8.566351927606558547e+01 1.223320979695944430e+02 1.346202588751161784e+02 1.033620908969105585e+02 1.115648170392488225e+02 9.450903433309359514e+01
8.216163401889720319e+01 8.508388782436038866e+01 9.344160482125874978e+01 9.384611257859835121e+01 1.065693709623838572e+02 8.745118997226863655e+01
9.768231007204323646e+01 1.109779660372342391e+02 1.051016507265701989e+02 1.037355178481007414e+02 1.007529966849880196e+02 1.034672618652290623e+02
9.673324921772612583e+01 1.017221702885237846e+02 9.703299642684839910e+01 1.061971202368505232e+02 9.829392560723417205e+01 7.812943475205099730e+01
1.025750853104287756e+02 9.933883793872814749e+01 9.362632903413563668e+01 1.066808937252548901e+02 1.138427498588992535e+02 7.785222841845867947e+01
1.016260260168040759e+02 9.410278074615479227e+01 1.058620728677486085e+02 9.966421196595449317e+01 1.150742300700954104e+02 1.157657222019590648e+02
1.145870181435390123e+02 9.821721795086727980e+01 1.055693861804109872e+02 9.724817645429645552e+01 9.035796561198542065e+01 9.332685811613556837e+01
9.993539348296350511e+01 1.014517339437226155e+02 1.043438744824577213e+02 1.110685697392904387e+02 1.000301678615469996e+02 9.262271867109650714e+01
9.703948157106017902e+01 1.079711893130708233e+02 1.022259921130354456e+02 1.089617827306367985e+02 1.148000677860576673e+02 9.947562900396714269e+01
1.030304706701045347e+02 9.813758876228023098e+01 1.153903935701748367e+02 9.128111401555169380e+01 1.029649918651432188e+02 1.008468920730183669e+02
9.584506021273764986e+01 8.213332917212683526e+01 1.006478494523701670e+02 8.666040049121620825e+01 8.877346150962887350e+01 1.161097452120662723e+02
