influence.1.1		influence.1.2		influence.1.3		influence.1.4		influence.1.5		influence.1.6		influence.2.1		influence.2.2		influence.2.3		influence.2.4		influence.2.5		influence.2.6		influence.3.1		influence.3.2		influence.3.3		influence.3.4		influence.3.5		influence.3.6		influence.4.1		influence.4.2		influence.4.3		influence.4.4		influence.4.5		influence.4.6		influence.5.1		influence.5.2		influence.5.3		influence.5.4		influence.5.5		influence.5.6		influence.6.1		influence.6.2		influence.6.3		influence.6.4		influence.6.5		influence.6.6		
0.000000000000000000e+00 9.811648828100681285e+00 9.788245271638308154e+00 7.054399414528328589e-03 7.956961866357890878e-02 3.588863346016126776e+00 4.279869791239451077e-04 0.000000000000000000e+00 6.047809508197752315e-01 8.225285094379868767e+00 8.937446096121616675e-05 2.620896199422803521e-03 8.320494945215298069e-04 5.107931661810317436e+00 0.000000000000000000e+00 9.346025134954642155e+00 2.477297281612758119e-03 1.143365841986512810e-01 8.025417645883807532e-06 2.737532365098716402e-09 6.266854541280064071e-06 0.000000000000000000e+00 1.011839566434913351e-03 3.367868762489544337e-06 1.579161741277358422e+00 2.696554023410123869e-04 7.915946222505833730e-06 4.577082806876278144e-03 0.000000000000000000e+00 8.563069943975495590e+00 9.089494457986702969e+00 7.522531464063194839e+00 7.601679735154487509e-15 1.992058159406375761e+00 8.898380200202648638e+00 0.000000000000000000e+00
0.000000000000000000e+00 4.566884034769578271e+00 9.388109654869362330e+00 1.227204242500069986e+00 9.237757156718849616e-02 5.377126450891979159e-01 8.132379030909502949e-04 0.000000000000000000e+00 9.106351026176438879e+00 6.683311823413329300e+00 2.267274865768064137e-06 7.895089925205345596e-03 9.299686352894092787e-04 7.822126300504848473e+00 0.000000000000000000e+00 8.386599643806162518e+00 3.097537479661255626e-03 3.728255712924238297e-01 1.860906642035586988e-05 4.209607247192156769e-09 6.771305966595982877e-07 0.000000000000000000e+00 1.778164220461618463e-04 7.053732445516588210e-06 8.385294835900702903e-01 3.879295793805488191e-04 7.179168753589602124e-06 1.546747624420343836e-04 0.000000000000000000e+00 5.675110010615870948e+00 9.658177118302575082e+00 6.511446980777114923e+00 5.947915534997639568e-15 4.407787191600160526e+00 9.768970884026142443e+00 0.000000000000000000e+00
0.000000000000000000e+00 5.537095587301958943e+00 8.022074856915487828e+00 2.813935939165629341e-01 1.392257386577659337e-02 5.572344671203990352e-01 1.594813667651467145e-03 0.000000000000000000e+00 4.142075335640641676e+00 3.489559268743638309e+00 1.853472921677212291e-05 3.733018669834409567e-03 1.705527521412145532e-03 6.169436387449461989e+00 0.000000000000000000e+00 8.119827007896752491e+00 4.985037019652170838e-03 6.235926669618221396e-01 1.324045187140021184e-04 1.034919850730820206e-09 4.080815967499714993e-07 0.000000000000000000e+00 2.622253195242027685e-04 2.451217320626171721e-06 7.853348329391374172e+00 8.005669107537016814e-05 5.404788140079641507e-06 1.165630366814685145e-03 0.000000000000000000e+00 4.769411778254061929e+00 9.662539181046501113e+00 8.757252733860314109e+00 1.649564348897719384e-14 3.422153152156648392e+00 7.544037807230091985e+00 0.000000000000000000e+00
0.000000000000000000e+00 7.990243366533656300e+00 5.829041393496899204e+00 2.671933605167224890e+00 1.394907996214731633e-02 1.158706966803427774e+00 1.629616510037809954e-02 0.000000000000000000e+00 2.791143332329814264e+00 1.456547919107207267e+00 1.511906564857341221e-04 3.455628258465488680e-03 2.162114429013210130e-04 3.431113849548904859e+00 0.000000000000000000e+00 6.374590366529139018e+00 6.757499503989640747e-04 1.950381668731153706e+00 3.340930402619692291e-05 1.425721415236713356e-09 7.855151312891830587e-07 0.000000000000000000e+00 9.326920316246185060e-06 5.241117855007960169e-07 3.951010665213462225e+00 6.710013939312976111e-05 5.622026503901062874e-07 1.464410777347287249e-05 0.000000000000000000e+00 1.872024540407412729e+00 9.931015574357630271e+00 7.086237250595770476e+00 1.498692009361210431e-14 8.349684280117486423e-01 4.592136710026203161e+00 0.000000000000000000e+00
0.000000000000000000e+00 7.585281014110474729e+00 6.525070991354986027e+00 7.960320011426885500e+00 4.694540071168361002e-04 3.976766451723909856e+00 2.807609696564937213e-03 0.000000000000000000e+00 3.169985674163038336e+00 1.856663686026687410e+00 2.804450520882236430e-04 3.525270246249306155e-02 1.777993813751229659e-04 5.928148618459552210e+00 0.000000000000000000e+00 3.634520520077227701e+00 1.455695248609078542e-03 2.813007074056295131e+00 3.893522676797590365e-04 6.933324103912250035e-10 1.559577634851946625e-06 0.000000000000000000e+00 1.650203191525458717e-05 1.819363522477720943e-07 4.800872245212994827e+00 4.708594146050609894e-05 8.797223856637123738e-07 2.441140442213880659e-06 0.000000000000000000e+00 7.582684227809507682e+00 9.763100470596135949e+00 1.007171465681977685e+00 3.591667661601072756e-15 2.417131458340340822e-01 2.371239618040211994e+00 0.000000000000000000e+00
0.000000000000000000e+00 8.794556874870385954e+00 3.572808141002025817e+00 6.549602493524663949e+00 6.036608456704476211e+00 9.521337992462724387e+00 5.753403563755289662e-02 0.000000000000000000e+00 2.777490651413315970e+00 2.186117386612895785e-02 2.923098364142827062e-04 1.913322425465679641e-02 1.480483657239320850e-04 2.477903192559650414e+00 0.000000000000000000e+00 9.781377286211145883e-01 3.127443922079902600e-03 1.470627631180685624e+00 4.688955259423283062e-04 2.679536719833069164e-10 1.590664712050462806e-06 0.000000000000000000e+00 6.857521548709672636e-05 4.782885308904465006e-08 5.941196155687227254e-01 7.828137589559841199e-05 6.639388595629549762e-08 1.630312449011552505e-06 0.000000000000000000e+00 7.680296267186433212e+00 9.799821114057374771e+00 1.907882638609149223e-02 7.916210580696616242e-15 1.671871946340161910e-02 2.389384433677117503e+00 0.000000000000000000e+00
0.000000000000000000e+00 9.514083879946271693e+00 4.507929177579733881e+00 7.021069300462922769e+00 6.674800267295060152e+00 8.736860798981625820e+00 7.974194190879244082e-02 0.000000000000000000e+00 2.666174157249456833e+00 5.895665228604150820e-03 8.646897160165776001e-04 7.840376798669128691e-03 6.216710004132821113e-05 5.597986975836592549e+00 0.000000000000000000e+00 9.481606594546994060e-01 3.721059512536372370e-03 6.012704580811276678e-01 2.325152227883628669e-03 1.314713077022528408e-10 8.352884337812645883e-07 0.000000000000000000e+00 1.001654305739732829e-05 3.495889270296539562e-08 5.086082814219675896e+00 5.188458549021912310e-04 3.982303040252675395e-08 6.555066699641275876e-07 0.000000000000000000e+00 8.590351080939873096e-01 9.352659354736589492e+00 2.153702984304906587e-01 1.371453473264570888e-15 5.696354852688972209e-03 2.776695902697059459e+00 0.000000000000000000e+00
0.000000000000000000e+00 7.977068878757421544e+00 3.795651220135219717e+00 6.313565459530292578e+00 5.085107763708919926e+00 1.514174320836015886e+00 9.701617988246435953e-02 0.000000000000000000e+00 6.447616569205557369e+00 1.634695218989987847e-02 4.322174796127646362e-05 2.887678623319961391e-02 4.164686236762582322e-05 6.735924500440272134e+00 0.000000000000000000e+00 6.245833091572604800e+00 9.651140615075557219e-03 7.755593436226915216e-01 3.073347288251902527e-03 3.186158485682865627e-11 2.104430042129337578e-05 0.000000000000000000e+00 1.933997916052731625e-05 3.844047111904510740e-08 9.607787078833267103e+00 2.455252074848418803e-04 1.183357550692275458e-07 5.076098776680174649e-07 0.000000000000000000e+00 3.885383128246060469e-01 7.391373301218485459e+00 4.257178598213109955e-01 2.117238722096990980e-15 8.675286574063733117e-03 9.519892182930936642e+00 0.000000000000000000e+00
0.000000000000000000e+00 8.091632906911261358e+00 3.578551351668846081e-02 6.222188605020722463e+00 4.371939893343506967e+00 6.703177799059366393e+00 6.711297112625317141e+00 0.000000000000000000e+00 8.643817916348165653e+00 5.216001899510169099e-03 1.201557185977094851e-04 4.538566303723124556e-02 4.673202936885587067e-05 9.818673816068880456e+00 0.000000000000000000e+00 5.757281761838343392e+00 2.586864701146600332e-02 1.376277041160508252e-01 2.379817482957733051e-03 5.094387965203932597e-11 8.900799616181114131e-06 0.000000000000000000e+00 3.493213557873054451e-06 3.606410004838888874e-09 8.724588143201389201e+00 2.550987094088609086e-03 3.869484654958429736e-07 9.732966789216026045e-09 0.000000000000000000e+00 4.691132487577203691e-01 9.642793873226777279e+00 3.945967198301629786e+00 5.905295798723308200e-15 3.250056408582148015e-03 9.537307853950409253e+00 0.000000000000000000e+00
0.000000000000000000e+00 7.678378895326816611e+00 9.125598049360229835e-02 9.578768900310864254e+00 3.841674531210391930e+00 9.951826821658908528e+00 5.721904072330071145e+00 0.000000000000000000e+00 8.427765065633035846e+00 1.816155972745404695e-03 9.357730396726751795e-04 2.965144064108634486e-02 3.227442826946128615e-04 8.250318642016436499e+00 0.000000000000000000e+00 6.990965786660368941e+00 1.562969411523717697e-02 1.866787389226634841e-01 6.467334397974989699e-03 5.128873182268220635e-11 1.511663447076818956e-05 0.000000000000000000e+00 4.392669015933764290e-06 4.405989967326656147e-09 4.845069344355876773e+00 2.663945611834707492e-03 9.065454439087665494e-08 5.420227627819628630e-07 0.000000000000000000e+00 5.775610125769716774e-01 5.952771929804424822e+00 4.778260398413441301e+00 4.540620359761059185e-14 1.469498326670614329e-02 1.560919098075409517e+00 0.000000000000000000e+00
0.000000000000000000e+00 7.052813325530895128e+00 1.984461156540301419e-02 6.993736023783512223e+00 5.730151935782990869e+00 4.453496527431070717e+00 6.387371392937717829e+00 0.000000000000000000e+00 9.602639806792343080e+00 2.172804399332940815e-03 4.909966544955056758e-03 8.243548654928347513e-03 4.124520118580354963e-04 7.717298377581592206e+00 0.000000000000000000e+00 6.827214494433238912e+00 8.141356615335330199e-03 4.278636278924988767e-01 5.094409001991587714e-03 6.879835598021252648e-11 5.207133324124209940e-05 0.000000000000000000e+00 1.012636664712993957e-04 2.647575783696695584e-10 3.926339361644616055e+00 2.990384476703792337e-03 2.315555719572239576e-07 9.045855125399091249e-07 0.000000000000000000e+00 6.578820444493350683e-01 6.509450278494838926e+00 5.259161551992014516e+00 9.559061635829495197e-16 7.271787590810371155e-03 2.887479348130096990e-01 0.000000000000000000e+00
0.000000000000000000e+00 6.515476925732080815e+00 1.061783528505930684e-02 6.848617702677471719e+00 7.948703119340111201e+00 1.028748393509967274e+00 7.692056066977201567e+00 0.000000000000000000e+00 4.088156794655944282e+00 4.062427974653439952e-03 1.582827033523921331e-02 6.221335543311617630e-03 2.522345161899831271e-03 7.668928317817861995e+00 0.000000000000000000e+00 1.555033607360601922e+00 2.155351756451300265e-03 6.653345042713931790e-01 5.504896050114276018e-04 2.695266091493201103e-10 9.045339767787394973e-04 0.000000000000000000e+00 8.714813933397488606e-05 4.025231955413359821e-10 3.095805416487302786e+00 1.883528255419527958e-03 9.732575106123581165e-07 5.019825293771647806e-07 0.000000000000000000e+00 2.980877337281300221e+00 7.034245911161516318e+00 3.932068706231937050e+00 1.430753109219744245e-15 4.002479131200727125e-03 2.701278734480427185e-02 0.000000000000000000e+00
0.000000000000000000e+00 5.199247672719943481e+00 9.356424152003913267e-03 5.392304302123108073e+00 8.334180195399929048e+00 1.178504970944115993e+00 1.584733225046390803e+00 0.000000000000000000e+00 2.535416489896959114e+00 6.148792641021446140e-03 2.544392063316348526e-02 5.527738132167024643e-03 3.438019817295021215e-03 6.926467121844252617e+00 0.000000000000000000e+00 4.604188878029957799e-01 4.702887226154028660e-04 1.573852385615640115e+00 9.287485043895392150e-04 6.621417404982206510e-10 8.865477363377174513e-05 0.000000000000000000e+00 4.226012696661865449e-05 3.660426476294287082e-09 5.241121997182723646e+00 8.888142259038654160e-04 5.593787803179596007e-06 2.398585267736611320e-07 0.000000000000000000e+00 2.379085329428565210e-01 9.895235788505463148e+00 9.671018167736104232e+00 3.618141555143794921e-15 1.731218000201456119e-03 3.570803655288252304e-02 0.000000000000000000e+00
0.000000000000000000e+00 7.951766419202332514e+00 2.255855492001597185e+00 6.453307562222821758e+00 3.911592598370639440e+00 9.605621999919953247e-01 5.094011031789446697e+00 0.000000000000000000e+00 3.182299110461099811e+00 2.181704197185604672e-03 2.559091896803783461e-02 2.870271601826037116e-03 3.158405468828392321e-03 3.096118156550372369e+00 0.000000000000000000e+00 5.598650292821919505e-01 5.302349820334287299e-04 9.334300349349536674e+00 7.826165480771470756e-03 6.217898725001213692e-10 2.057894464158553023e-05 0.000000000000000000e+00 3.847287356342308921e-05 6.464356815616803950e-09 7.658735313164359404e+00 1.717806224640744048e-03 8.392205531349879386e-06 4.064594068100253008e-07 0.000000000000000000e+00 3.286227661102889552e-01 7.866446189413300871e+00 1.881315410882218320e+00 2.821286298455500291e-15 6.804152461306581245e-02 3.517433667452245921e-02 0.000000000000000000e+00
0.000000000000000000e+00 6.804880912731674059e+00 9.226559560997726450e+00 9.061977527007027078e+00 6.491017047531833839e+00 1.746032305360509129e+00 3.411170076735022150e+00 0.000000000000000000e+00 8.049484797509652623e+00 8.365271998519702547e-04 3.804170200619121523e-03 1.734958573791385919e-02 4.013617565983684972e-03 8.553672609644660696e+00 0.000000000000000000e+00 4.504524219343651881e-01 1.086714064336625997e-03 4.504260285618511439e+00 3.088183917175685213e-03 4.514988730813533752e-10 1.839651922576171527e-05 0.000000000000000000e+00 4.799391715294355667e-05 1.032677533682520598e-07 4.731617178411471336e+00 2.616712262422711370e-03 4.039435803418168507e-06 3.438553120578788708e-07 0.000000000000000000e+00 2.398222118608027420e-01 7.662779587127054981e+00 2.537356518296529639e-01 1.474680095901889877e-14 7.194337364631719911e-02 2.800225859649376620e-02 0.000000000000000000e+00
0.000000000000000000e+00 8.842204294395870079e+00 1.993925821460299508e+00 5.431654328850942015e+00 4.379328488410878073e+00 5.217487842854077407e+00 8.160224731910237228e-01 0.000000000000000000e+00 8.830962458414385097e+00 2.034602819808165302e-03 3.529726466543979188e-03 4.126288072780177202e-02 8.722050008098961027e-03 8.050098113125159216e+00 0.000000000000000000e+00 2.653598866905568787e+00 6.178242598453675526e-04 1.297891738740889478e+00 4.153370232083552008e-03 2.055218254061417230e-09 8.095481641882017393e-05 0.000000000000000000e+00 7.315222477784685535e-05 1.111489748466039349e-07 2.979357720003844578e-01 1.414808000664245953e-02 4.154724358452746584e-06 1.205938119120252331e-07 0.000000000000000000e+00 1.317085273736095796e-01 7.998210671816752715e+00 3.325301675666432200e-01 2.053566907508188892e-15 6.507868167752469679e-01 1.665673939434183376e-02 0.000000000000000000e+00
0.000000000000000000e+00 5.276588448063256109e+00 6.859208632541066386e+00 4.928887887147302749e+00 7.173770333808041855e+00 3.502284343298772917e+00 7.583226818054328078e+00 0.000000000000000000e+00 8.683846710753087450e+00 1.909406098121149220e-03 3.044770956423235343e-03 3.080401059961658250e-01 9.446917837494397605e-03 6.824592574232696052e+00 0.000000000000000000e+00 6.168708495809427816e+00 6.046028989953975162e-05 8.685380741416622641e+00 2.809982086699946090e-04 7.140755750655277126e-10 1.054987093622173613e-04 0.000000000000000000e+00 4.105851406734774376e-05 5.615894698816288641e-08 1.665811430372872715e-01 1.780761013965812545e-01 5.532308861573444074e-06 1.070484111281145956e-07 0.000000000000000000e+00 1.836761327163846103e-01 7.686483480040057437e+00 6.465766010989701940e+00 2.104351205862203815e-15 6.306350843270868145e-01 6.531302986655453113e-02 0.000000000000000000e+00
0.000000000000000000e+00 1.351697545477835716e+00 7.982620615817445753e+00 4.620911140986930121e+00 8.065834532692655046e+00 4.725798241922729126e+00 5.933648789702607118e+00 0.000000000000000000e+00 8.822521553488000379e+00 2.832145925695663674e-02 5.385363149192457649e-03 8.204352793916444009e-01 1.292184925254089879e-02 9.699407306632528147e+00 0.000000000000000000e+00 6.289239849266548887e+00 1.397836343137704134e-04 6.505579997022847838e-01 4.602227323011891832e-04 1.831505749062975340e-10 1.143980739696837806e-03 0.000000000000000000e+00 1.567002618736349059e-04 5.370243243193957981e-08 9.475478180720969590e+00 1.805581037843713432e-01 4.030158055550025890e-06 4.480239523681376582e-08 0.000000000000000000e+00 3.268347321099297487e-01 8.651230016507078346e+00 8.589981596849145973e+00 2.565092381598023541e-15 2.938376273887794099e+00 6.827806705777123009e-01 0.000000000000000000e+00
0.000000000000000000e+00 5.029692486877397783e+00 4.408331445095706513e+00 5.529761281944046480e+00 2.444724577680053024e+00 8.173363260602332758e+00 4.535357503612067909e+00 0.000000000000000000e+00 3.870203175853413669e+00 2.614580254257846903e+00 1.846866479712101165e-03 9.280677179006230348e-01 2.300475847525825738e-03 9.161399501084762420e+00 0.000000000000000000e+00 2.535278368792913462e+00 1.261310044921952825e-02 1.800940812572727534e+00 5.836193655529508216e-04 2.799523276973135205e-10 1.035372563804423836e-03 0.000000000000000000e+00 9.387150345932370344e-04 2.987671858447330019e-08 5.556191440170685780e+00 2.316838637934975631e-01 1.115546996801251711e-05 4.221896182618937873e-08 0.000000000000000000e+00 4.660587393656264732e-01 8.898235958912966481e+00 4.119507912191955334e+00 1.689317329957221349e-15 2.272289982260230268e+00 3.366217152104830301e+00 0.000000000000000000e+00
0.000000000000000000e+00 6.514617275899285076e+00 3.340428186013959522e+00 4.667774588756513410e+00 8.096337429297568278e+00 6.558771061954694837e+00 3.955924672151276411e+00 0.000000000000000000e+00 5.838531963727778162e+00 4.484515745219502136e+00 1.581114061883947619e-03 6.371282480626153877e+00 2.447573014258976141e-03 6.804479154704272226e+00 0.000000000000000000e+00 7.180879811233811694e+00 4.485127368761917394e-02 1.676722999187556296e+00 1.357202635784943634e-03 7.417880683635439932e-11 1.925799955756111282e-05 0.000000000000000000e+00 2.381226146584738447e-03 1.159970843185137630e-08 7.590220650166171978e+00 3.274265835426832805e-01 1.202576486380457381e-04 3.183100148000191055e-08 0.000000000000000000e+00 5.609353907631575709e-01 9.023345555489239445e+00 5.689242659380167044e-01 1.010305601478960834e-16 2.577362244815150305e+00 2.748823214497786438e+00 0.000000000000000000e+00
0.000000000000000000e+00 8.325736346897041784e+00 4.819091037350291984e+00 3.486612926168016102e+00 2.877888691616750094e+00 7.618731780000032927e+00 5.977405365299846451e+00 0.000000000000000000e+00 5.056473079374136148e+00 1.574470487760113446e+00 7.303356855822063821e-04 4.761845930532085269e+00 1.499229542217363599e-03 7.099859051147507039e+00 0.000000000000000000e+00 9.297829276337228777e+00 2.307918649177792894e-02 2.596607061983065012e+00 1.560948585742648548e-03 7.985545771519311811e-11 1.059932972547965320e-05 0.000000000000000000e+00 2.587733733594751832e-04 1.046612309229549956e-08 5.338418209180748164e+00 2.246844869237853537e+00 1.532258171729077890e-04 3.503615256414454861e-08 0.000000000000000000e+00 3.313935591566866457e+00 9.033225106454231934e+00 1.046936178547131502e-01 3.368346352694820306e-17 1.690494305181711177e-01 1.417857581508770171e+00 0.000000000000000000e+00
0.000000000000000000e+00 8.136868398838183580e+00 7.906608216090175389e+00 8.030066764486510911e-01 8.323765504610767252e+00 1.467746861811429104e+00 4.634058782201962323e+00 0.000000000000000000e+00 5.409549632514762507e+00 8.385133653434012402e+00 6.157812489074659598e-04 8.042663519604355216e+00 3.984582651366725173e-04 6.212873122403111736e+00 0.000000000000000000e+00 6.047784005851360334e+00 5.880127777684987511e-02 2.972505922280087809e+00 3.632248348854760864e-03 3.538680392406107496e-11 3.835970761056727615e-07 0.000000000000000000e+00 3.784719430978375791e-04 5.392644053597400781e-09 3.603031127041250947e+00 2.048589197818460050e+00 3.541328040570169755e-05 1.300580533052118775e-09 0.000000000000000000e+00 4.400752599560190603e+00 5.682995838284217172e+00 1.365957525769533332e-01 5.477012389765943704e-17 1.793811338657813059e-01 7.662730385471896888e+00 0.000000000000000000e+00
