word.concentration.1	word.concentration.2	word.concentration.3	word.concentration.4	word.concentration.5	word.concentration.6	
8.784436388633839243e+00 8.836248220988041524e+00 9.178837524545786053e+00 9.062450058003188147e+00 9.149291739657964939e+00 9.955327883922475252e+00
8.881584167241259209e+00 9.142759756936756688e+00 7.728721298152834152e+00 8.207435906119787461e+00 8.245312794154864733e+00 9.659493001523028255e+00
8.822900568320777737e+00 9.463153389272981997e+00 7.623709958407790310e+00 9.660281348200467022e+00 9.265960304761115651e+00 7.229141357049151395e+00
8.983247336183355358e+00 9.999917197524322177e+00 8.284320585741575371e+00 8.522744186719513948e+00 9.211527806961258946e+00 7.732153445654207147e+00
9.183949334546204213e+00 8.811608781238883026e+00 9.313541112258782562e+00 8.876155419426009274e+00 7.680935112432819345e+00 9.818002929776747933e+00
9.149515224023465620e+00 9.827682539416732865e+00 9.315935897708463642e+00 9.680080766825470917e+00 9.551152480660389799e+00 9.513266578526039297e+00
9.961650356720674893e+00 9.350989493346295589e+00 8.250974325392801845e+00 9.539667921186328670e+00 7.485193058029436131e+00 9.715418357810399641e+00
9.240675874380862354e+00 8.952050366655070590e+00 9.061385838278219751e+00 8.536104271455501546e+00 5.562998269246998362e+00 9.768943900346011233e+00
9.426153828331571560e+00 9.141309036633083807e+00 8.496261011304049759e+00 6.906743206362139453e+00 8.557828706274941410e+00 8.125383482127890744e+00
9.989413854870074161e+00 9.013376610104925746e+00 9.491274844659056242e+00 5.393954299687360177e+00 6.153697328855511017e+00 9.657162175463124498e+00
9.989752554667832740e+00 9.128544458714937804e+00 8.848567475215208589e+00 8.281875346102150814e+00 9.880676781478419102e+00 8.996797910163442324e+00
9.319423532489604867e+00 9.821453806755828353e+00 8.432596008597032622e+00 7.832412394843407455e+00 7.692762071131255652e+00 9.264294044875226675e+00
9.587028373506095491e+00 9.650044599170225723e+00 9.049102609630814698e+00 7.836483520610620701e+00 7.100492373672113722e+00 8.775262805147615808e+00
8.172163611275475859e+00 9.718936791950271825e+00 7.877328108523405703e+00 9.476931245795192638e+00 9.933674534197130868e+00 8.529877398221357154e+00
8.175699705112304372e+00 9.886483922109126965e+00 7.002229548132250514e+00 7.322742194136182547e+00 7.584222203438293342e+00 9.849300669974743627e+00
8.832973291688787754e+00 9.234864652811477725e+00 8.001681086850052083e+00 7.191713586266946123e+00 9.267720814856170719e+00 7.986703441310472940e+00
9.974081837035441822e+00 9.828366667451327032e+00 9.999856189472383861e+00 7.630641659654690656e+00 4.449158017390825393e+00 9.167509743264917077e+00
9.591511736844989144e+00 9.159928001946109788e+00 9.523681756570033130e+00 9.326986203904848338e+00 6.165450334188378179e+00 9.779146961203480259e+00
9.535474989341558683e+00 9.926723932434571296e+00 9.228839767656289439e+00 8.631419677986748695e+00 9.660421901387614696e+00 8.942013787281005932e+00
8.322143607581754310e+00 8.491793641907483092e+00 9.222317221417039690e+00 8.067765248645850207e+00 6.348523822280720097e+00 7.208539106078696079e+00
8.931928360176673465e+00 8.513339881622682626e+00 9.889378723886625977e+00 8.391915238965076185e+00 6.701071568326627315e+00 7.888884879761645763e+00
9.883496680822645430e+00 9.789481323301563620e+00 8.487900144844726213e+00 8.547142954858680142e+00 8.818671565268591195e+00 8.902996253234052304e+00
9.742797031192068857e+00 8.192308818050303643e+00 9.179720532864250160e+00 9.161887333425934088e+00 5.981145746835812460e+00 7.930400318604482024e+00
9.810281063765529552e+00 7.600795530512757026e+00 7.402997525030465376e+00 8.891890316165730113e+00 6.044099473287498192e+00 9.229917915786927551e+00
9.491001126595620008e+00 9.775430986389949339e+00 9.617518202849103304e+00 8.709425635996350223e+00 8.188279054153015935e+00 8.305657607988413460e+00
9.255774253267682994e+00 9.917412058016157772e+00 6.561035466238688052e+00 9.754096680322671631e+00 9.022185470404366470e+00 9.801978853649810475e+00
9.538319879420766867e+00 9.304194062463782444e+00 9.607443717303965514e+00 8.695048096763532186e+00 9.649761089823691407e+00 9.479008889550939898e+00
8.830008323240839729e+00 9.674057554371076506e+00 9.891625239548393012e+00 9.833349756678133602e+00 7.629332753658720101e+00 8.857786921124439772e+00
9.679938004161771303e+00 9.139130655206422205e+00 7.123449695622431577e+00 9.339368097256754098e+00 5.825415712821955694e+00 7.487567458447887070e+00
8.291563039800365686e+00 8.647644242404387782e+00 9.116712593369975082e+00 8.284454837160625473e+00 7.209336515758903552e+00 9.668210168975175378e+00
9.736101139493158030e+00 8.242051477735916620e+00 8.747345754073915458e+00 9.691238967827889184e+00 9.514381632205370920e+00 9.950903514161296926e+00
9.574042045344368645e+00 9.049453568169212758e+00 7.760484870337946539e+00 8.409133260288424339e+00 7.550536280693393110e+00 9.867878451462127387e+00
9.668590335174208406e+00 9.124008571223351183e+00 9.399582456682509246e+00 8.215343838311092384e+00 8.629522128269011105e+00 9.250650065444702363e+00
9.581463482400751630e+00 8.938016083547902113e+00 9.463960500932085296e+00 8.517756828026145755e+00 8.571358820650589294e+00 8.248774532565985140e+00
9.406687297856997532e+00 7.655416852354285595e+00 9.656152075786852862e+00 8.012157449590588953e+00 8.188569585923344718e+00 8.098794712444041366e+00
9.977137248915383338e+00 8.490755834532352608e+00 9.677020042505446895e+00 8.096408030426658797e+00 6.223486992277106111e+00 9.260974309778767122e+00
9.884723821853983239e+00 9.530863933532049970e+00 9.802905412325902290e+00 9.834763102739751517e+00 8.041877361333543917e+00 8.767113877613326167e+00
9.912381485613884990e+00 9.732723125536892894e+00 9.505306427108745737e+00 7.530445166168766136e+00 7.346252555855325994e+00 9.798846324801669283e+00
9.954391409229886634e+00 9.043368663158208420e+00 8.422293020459846957e+00 9.040937004379424380e+00 6.209481376251450691e+00 9.584671281805277943e+00
9.675757756180884073e+00 9.891140688657960922e+00 8.488892287264121705e+00 7.995850090074298144e+00 9.058806591357505766e+00 9.420813986193147471e+00
9.855831019783897418e+00 9.882953477417599331e+00 9.492483909421348898e+00 9.946944506923882656e+00 8.967367227705494770e+00 9.308975847185418928e+00
9.411696167205215957e+00 9.925636682447128933e+00 9.482959345748822599e+00 8.474391724422449812e+00 8.225385445833072851e+00 7.314147583864084368e+00
9.048270129702236986e+00 8.794039446806300120e+00 8.160117928956434952e+00 9.701242303901713271e+00 6.603847807888804766e+00 7.191897517037289411e+00
9.111065074061402314e+00 7.754862968599334216e+00 7.605152908901854580e+00 8.823081461589104890e+00 7.128507936777186416e+00 5.949769354310301850e+00
9.222015661169677969e+00 9.130554465010362719e+00 7.635560067017871155e+00 9.106244811261360539e+00 8.610563650468904484e+00 6.616341851653372075e+00
9.919735441057742520e+00 8.330788801493419271e+00 9.683323133500623570e+00 8.470460121781183460e+00 6.363848997164457622e+00 6.748965365730734689e+00
9.155847503886416661e+00 7.819089968781767652e+00 9.712816290849684009e+00 8.635728808508098098e+00 6.769930717898029471e+00 7.174249736728370408e+00
8.427367085297161609e+00 9.878200342371981080e+00 5.545661365122634301e+00 8.794897945407345929e+00 6.218558338037507127e+00 8.337079010670445101e+00
8.927131089233537153e+00 9.607667304609195824e+00 7.472380413353992168e+00 6.301743608718402001e+00 5.587691050970141404e+00 9.623637635783563127e+00
9.165384442912595020e+00 9.991732191966445242e+00 7.188405995744878041e+00 7.134106261135220173e+00 4.375312884671423319e+00 9.575060176702219650e+00
8.856475908261781882e+00 9.303370891048054148e+00 8.962635010188456874e+00 9.320362005850405751e+00 8.887008634698712939e+00 7.951934361912345040e+00
9.924248035761642939e+00 9.852573452949810573e+00 8.881075343025917945e+00 9.131503082331187571e+00 7.373964436227722352e+00 6.522347315692440972e+00
9.811839867563993067e+00 8.595704766035819233e+00 9.766150693835523811e+00 9.044813449891620394e+00 8.609734048468885348e+00 6.645641969966161966e+00
9.671084750666299357e+00 9.546369293715097015e+00 8.283731174030084077e+00 9.702123080987128390e+00 8.534829800330188121e+00 8.368929060628376604e+00
9.620679466748317310e+00 9.926275046697989879e+00 6.754206869856845152e+00 6.788085207405868182e+00 6.636977040832381824e+00 9.531384845357091962e+00
9.313458849368240422e+00 9.882852765789591487e+00 8.730195199383832261e+00 7.586515584252706113e+00 5.835407032153278273e+00 9.938895839405518018e+00
8.959224262325435006e+00 9.864810852408860242e+00 9.337891496350721354e+00 7.866161222422094923e+00 6.132662130254971977e+00 9.875274618432310803e+00
9.514138039969846972e+00 9.461905414874987486e+00 8.309755323094629276e+00 8.161684363907799167e+00 5.793161170741648824e+00 9.273328974442973660e+00
9.545050914811138654e+00 9.926038658681559212e+00 9.849528450187303719e+00 9.374687001909412842e+00 7.729847142009434791e+00 6.271487273872606849e+00
9.964323981821724630e+00 9.179203000660832501e+00 9.724116925003055911e+00 7.094192389584030423e+00 6.808027258825481987e+00 4.943723671819770793e+00
8.993060535111483844e+00 8.846633528734001217e+00 7.757469807195469969e+00 9.675685227432024860e+00 8.566082821030578387e+00 4.897941112082048853e+00
9.355836109447704274e+00 9.681213702313492320e+00 9.381723891693050987e+00 9.271975675433793640e+00 6.421666001506323163e+00 9.886919931599589262e+00
9.095848394283379434e+00 8.604503823663383955e+00 9.450450730397394139e+00 7.727427064013950186e+00 6.976490054920285289e+00 8.806121117672677912e+00
9.122245247055456474e+00 8.500926171325378533e+00 9.914688799681805165e+00 6.598098407570023305e+00 7.322112627561598863e+00 9.767269087956870877e+00
9.544109107074049803e+00 8.471008356243268977e+00 8.567768811779993499e+00 8.390873038321657873e+00 8.674183663573753478e+00 9.581852523471056315e+00
9.865394568152920485e+00 8.223557233458967275e+00 9.613240711566964691e+00 8.455681713126544707e+00 7.701662777222296086e+00 9.942039016967836318e+00
9.691647155371946099e+00 9.068011897057132842e+00 5.529588704680294953e+00 7.084710003442504345e+00 6.425931206093618009e+00 8.093536032471641661e+00
9.323607671458088220e+00 9.625588541158681011e+00 9.422122247495039460e+00 7.079862142930566371e+00 6.684454451092960880e+00 7.035461425780343170e+00
9.428790273030740465e+00 9.104484269424467868e+00 7.003073283035792684e+00 8.127292330131169251e+00 7.566643926253282970e+00 7.980291882204046061e+00
9.890227591475092339e+00 9.562012022564822189e+00 6.982469297247929418e+00 8.803102657791242791e+00 8.091735895262536005e+00 6.489007555856216136e+00
9.771934981847048007e+00 9.581133546301826343e+00 8.500527470533329577e+00 9.896141892942679874e+00 7.432048436111252876e+00 6.634525845211852513e+00
9.231790379021347803e+00 9.551561330898934443e+00 8.252339562949217111e+00 7.152631838645707063e+00 6.724942881372734327e+00 7.332388065075774009e+00
9.698109731963626245e+00 9.839436540047593382e+00 7.032615635048262703e+00 9.447692897090478326e+00 7.564833721940072309e+00 8.424731878614952763e+00
9.456612409841614664e+00 9.217352920092961810e+00 9.108244922864093596e+00 8.940910001264590790e+00 6.643135917691595616e+00 9.238086965069587819e+00
9.653695875976582741e+00 8.982721411697102809e+00 9.064228600549169457e+00 8.516846623755800039e+00 9.034793906315117695e+00 9.931794122499738364e+00
9.910963952609980865e+00 9.701629728169304911e+00 9.466382303021712019e+00 9.755428311615659709e+00 6.963917754309900232e+00 9.164236920467912384e+00
8.999653913717791553e+00 9.608943593362921476e+00 6.086790366319285717e+00 8.018100611590362803e+00 3.906282305985488090e+00 9.671386341198356718e+00
8.630466490768483823e+00 9.766823330820972870e+00 9.511727832587112630e+00 9.556008404040525761e+00 9.638167625120271254e+00 9.519506139599535288e+00
8.995153947664284999e+00 8.766604451528944963e+00 9.126860490594708608e+00 9.298445343266097396e+00 6.293489833387050147e+00 7.723304206218030821e+00
9.724532709266567210e+00 8.701596567629405143e+00 8.039925873543833035e+00 8.938293375039791044e+00 8.003837220812272335e+00 8.933004546295981285e+00
9.371956355919570214e+00 8.780291505315265255e+00 8.277161471437402440e+00 8.261062054960877532e+00 5.781054183307008820e+00 5.853925076442349607e+00
9.651772521219578849e+00 8.479336380978608645e+00 8.366638075117137419e+00 8.922148894901296146e+00 8.942649515669488736e+00 5.962749487819856142e+00
9.645567853279986892e+00 8.369980222349129306e+00 8.111172027000236540e+00 9.828683596109675236e+00 8.247823691813140456e+00 9.380709011023622423e+00
7.264748143534967895e+00 7.799456425640144630e+00 7.923202826631948525e+00 9.520141557814643107e+00 6.112580514285308020e+00 9.362006677925737819e+00
7.332325525263604149e+00 9.259090384906061288e+00 9.032281195426349996e+00 8.298393687044832490e+00 4.783868355460856314e+00 8.137193825303791428e+00
7.853247207563283538e+00 9.843193967129062472e+00 7.851070637811075947e+00 8.822957693439645865e+00 6.914033887187095218e+00 9.678450269119000637e+00
8.481766674852375232e+00 8.788665986312043543e+00 9.489494766591793251e+00 8.813153126795777226e+00 4.906523636862118565e+00 8.903725508620567552e+00
9.447140350869386083e+00 9.098319465030012765e+00 7.498222676583519153e+00 8.964782356356064241e+00 6.490859957085668874e+00 9.806828961127560973e+00
9.055450699720156038e+00 9.455632147470531379e+00 7.041865601815215925e+00 8.675033000083512746e+00 7.663445794899589991e+00 9.937094897887000400e+00
9.661892788997890946e+00 9.109714462097095122e+00 5.421306091357372736e+00 8.811566332103874188e+00 7.600758113214848954e+00 8.933424336322241643e+00
9.137444172450036817e+00 9.107107126596643454e+00 6.663166964574452678e+00 7.973712752416536986e+00 6.821395743795742206e+00 8.527911463264365111e+00
8.843976116170271240e+00 8.864598409533664736e+00 6.825093032279088590e+00 7.472712194946980802e+00 9.306264432038005907e+00 9.826366152240499474e+00
9.984761178171382312e+00 8.267216236630076764e+00 7.779011941050193890e+00 9.412052935131843157e+00 9.105390932461295606e+00 9.443592052021482885e+00
9.193485242184582518e+00 8.726561804141597989e+00 7.686263744252759267e+00 8.657054053283898654e+00 9.359772486462471619e+00 8.195214549021507366e+00
9.285606110983529504e+00 9.196835436269319430e+00 6.578968557349838875e+00 9.486347600362877941e+00 8.854733761077717702e+00 9.098005959110407659e+00
9.221679250962043994e+00 9.952450991873819319e+00 8.042062628326652529e+00 9.298076575356599704e+00 7.185394115452641728e+00 5.314713583062023794e+00
9.570707448739081968e+00 9.020162653860161583e+00 9.666049223025368065e+00 8.698045548709512076e+00 7.619592450395447969e+00 7.262310620986080600e+00
9.738262943750735090e+00 9.532379349520017087e+00 9.536875704489942152e+00 7.993223613718085652e+00 8.673840076829726797e+00 8.313474786503844527e+00
9.337462864613039315e+00 9.664020882317142735e+00 9.968548548176244140e+00 9.041672709215298198e+00 6.611038777685629420e+00 9.887207908270182699e+00
9.328150071121509512e+00 9.931451948795533724e+00 8.517295224281978605e+00 8.217784296769291785e+00 7.121900606757759711e+00 9.530153735177131935e+00
7.817422519909680290e+00 9.931619873296789081e+00 7.493422461579221761e+00 8.268447094967537936e+00 7.306395815926660653e+00 7.169578657365020646e+00
9.210036181512185394e+00 9.962099854516585751e+00 9.987724468302035419e+00 8.759471086282959007e+00 9.525444919875944549e+00 7.335010313950434124e+00
9.273239552973990385e+00 9.620868476442209882e+00 9.029126929984386152e+00 9.715083399810080067e+00 9.426336110542697710e+00 7.321533156895185357e+00
9.410623612591885845e+00 9.314929084622228572e+00 7.197462597669861850e+00 7.496582305856799522e+00 8.886214725357568511e+00 8.927198362412360311e+00
8.756138393030507672e+00 9.197609184562228535e+00 9.302021831135919072e+00 9.047466462411621890e+00 9.792601757584323607e+00 8.462544860797990509e+00
7.354739381197663128e+00 5.947861048490036495e+00 9.795333283428803384e+00 9.759946927922813487e+00 7.208850050300082302e+00 7.071209900967221351e+00
8.312132280749802149e+00 7.515453019806814794e+00 9.312545117117162263e+00 8.281152765493439816e+00 5.652584360927091822e+00 6.380316341483434073e+00
9.234936882819100745e+00 8.962708531148390279e+00 8.904474007752694931e+00 6.668158319931442257e+00 9.206884157595192519e+00 5.756415579131962446e+00
